Source IP,Destination IP,Protocol,Source Port,Destination Port,Flow Duration,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,SYN ACK Count,CWE Flag Count,ECE Flag Count,Total Length,Flow Bytes/s,Flow Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,IAT,labels
172.30.1.12,13.107.42.18,6,65105,443,0.0235459804534912,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,1698.803754594518,42.47009386486295,40,40,40.0,0.0,0.0235459804534912,2
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,0.0,0.0,970,970,970.0,0.0,0.0,0
172.30.1.12,13.107.5.93,6,65116,443,0.5641348361968994,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,596,528.2425067187118,1.772625861472187,298,298,298.0,0.0,0.5641348361968994,1
172.30.1.12,13.107.5.93,6,65115,443,0.5661323070526123,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,596,526.3787215243768,1.7663715487395195,298,298,298.0,0.0,0.5661323070526123,1
172.30.1.12,13.107.5.93,6,65117,443,0.5796999931335449,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,596,514.0590021213784,1.7250302084610012,298,298,298.0,0.0,0.5796999931335449,1
13.107.42.18,172.30.1.12,6,443,65105,0.0020046234130859,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,748270.2188392008,498.8468125594672,1500,1500,1500.0,0.0,0.0020046234130859,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009984970092773,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1502257.8796561605,1001.5052531041068,1500,1500,1500.0,0.0,0.0009984970092773,0
13.107.42.18,172.30.1.12,6,443,65105,0.0019977092742919,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,485556.1379639575,500.5733381071727,970,970,970.0,0.0,0.0019977092742919,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1500466.491772001,1000.3109945146672,1500,1500,1500.0,0.0,0.0009996891021728,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009961128234863,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1505853.5184298707,1003.9023456199138,1500,1500,1500.0,0.0,0.0009961128234863,0
172.30.1.12,13.107.42.18,6,65105,443,0.152578592300415,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,262.1599753734993,6.553999384337483,40,40,40.0,0.0,0.152578592300415,2
13.107.42.18,172.30.1.12,6,443,65105,0.0009949207305908,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,974952.0440929788,1005.1052000958545,970,970,970.0,0.0,0.0009949207305908,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010006427764892,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1499036.454610436,999.3576364069572,1500,1500,1500.0,0.0,0.0010006427764892,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010015964508056,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,968453.9109735778,998.4060937871936,970,970,970.0,0.0,0.0010015964508056,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010058879852294,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1491219.7203128703,994.1464802085802,1500,1500,1500.0,0.0,0.0010058879852294,0
172.30.1.12,13.107.42.18,6,65105,443,0.0049977302551269,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,8003.633241102948,200.0908310275737,40,40,40.0,0.0,0.0049977302551269,2
13.107.42.18,172.30.1.12,6,443,65105,0.0020003318786621,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,484919.5327771156,499.9170441001192,970,970,970.0,0.0,0.0020003318786621,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009982585906982,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1502616.6706472414,1001.744447098161,1500,1500,1500.0,0.0,0.0009982585906982,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009984970092773,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,2394,1198801.787965616,1001.5052531041068,1197,1197,1197.0,0.0,0.0009984970092773,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009992122650146,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1501182.5340014317,1000.7883560009544,1500,1500,1500.0,0.0,0.0009992122650146,0
13.107.42.18,172.30.1.12,6,443,65105,0.0020117759704589,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,745609.8601564352,497.0732401042901,1500,1500,1500.0,0.0,0.0020117759704589,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010020732879638,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,967993.0716155128,997.9310016654772,970,970,970.0,0.0,0.0010020732879638,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010008811950683,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1498679.371129109,999.1195807527394,1500,1500,1500.0,0.0,0.0010008811950683,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
172.30.1.12,13.107.42.18,6,65105,443,0.0805220603942871,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,496.7582772240876,12.41895693060219,40,40,40.0,0.0,0.0805220603942871,2
13.107.42.18,172.30.1.12,6,443,65105,0.0020012855529785,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,749518.227305218,499.6788182034786,1500,1500,1500.0,0.0,0.0020012855529785,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009999275207519,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1500108.7267525035,1000.072484501669,1500,1500,1500.0,0.0,0.0009999275207519,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1500466.491772001,1000.3109945146672,1500,1500,1500.0,0.0,0.0009996891021728,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010032653808593,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1495117.8707224336,996.745247148289,1500,1500,1500.0,0.0,0.0010032653808593,0
13.107.5.93,172.30.1.12,6,443,65116,0.7452361583709717,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,53.67426090467335,1.3418565226168335,40,40,40.0,0.0,0.7452361583709717,0
13.107.5.93,172.30.1.12,6,443,65116,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.5.93,172.30.1.12,6,443,65117,0.0029969215393066,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,500513.6038186157,333.6757358790772,1500,1500,1500.0,0.0,0.0029969215393066,0
13.107.5.93,172.30.1.12,6,443,65117,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,2518,0.0,0.0,1259,1259,1259.0,0.0,0.0,0
13.107.5.93,172.30.1.12,6,443,65115,0.0080037117004394,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,187413.0473637176,124.94203157581174,1500,1500,1500.0,0.0,0.0080037117004394,0
13.107.5.93,172.30.1.12,6,443,65115,0.00099778175354,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,2518,1261798.9811230586,1002.2231780167264,1259,1259,1259.0,0.0,0.00099778175354,0
13.107.5.93,172.30.1.12,6,443,65116,0.0090112686157226,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,166458.24955021695,110.97216636681132,1500,1500,1500.0,0.0,0.0090112686157226,0
172.30.1.12,13.107.42.18,6,65105,443,0.0150043964385986,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,104,3465.6508985746746,66.64713266489758,52,52,52.0,0.0,0.0150043964385986,2
13.107.42.18,172.30.1.12,6,443,65105,0.0039958953857421,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,242749.09785202864,250.25680190930788,970,970,970.0,0.0,0.0039958953857421,0
168.126.63.2,172.30.1.12,17,53,53459,0.3626785278320312,2023-04-30 20:01:45,0,0,0,0,0,0,0,0,0,124,170.95029135199948,2.757262763741928,62,62,62.0,0.0,0.3626785278320312,0
40.78.253.203,172.30.1.12,6,443,65114,0.6227047443389893,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,2408.846268856155,1.6058975125707695,1500,1500,1500.0,0.0,0.6227047443389893,0
40.78.253.203,172.30.1.12,6,443,65114,0.0,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,2858,0.0,0.0,1429,1429,1429.0,0.0,0.0,0
172.30.1.12,40.78.253.203,6,65114,443,0.1940784454345703,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,206.10222794413923,5.152555698603481,40,40,40.0,0.0,0.1940784454345703,2
40.78.253.203,172.30.1.12,6,443,65113,0.6332399845123291,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,2368.770192481102,1.5791801283207347,1500,1500,1500.0,0.0,0.6332399845123291,0
40.78.253.203,172.30.1.12,6,443,65113,0.0009982585906982,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,2858,1431492.814903272,1001.744447098161,1429,1429,1429.0,0.0,0.0009982585906982,0
172.30.1.12,40.78.253.203,6,65113,443,0.173072338104248,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,80,231.11723362693857,5.777930840673465,40,40,40.0,0.0,0.173072338104248,2
13.107.42.18,172.30.1.12,6,443,65105,0.0009992122650146,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1501182.5340014317,1000.7883560009544,1500,1500,1500.0,0.0,0.0009992122650146,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009989738464355,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1501540.8114558472,1001.0272076372316,1500,1500,1500.0,0.0,0.0009989738464355,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010020732879638,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,1940,967993.0716155128,997.9310016654772,970,970,970.0,0.0,0.0010020732879638,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1500466.491772001,1000.3109945146672,1500,1500,1500.0,0.0,0.0009996891021728,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009994506835937,2023-04-30 20:01:45,0,1,0,0,0,0,0,0,0,3000,1500824.427480916,1000.5496183206106,1500,1500,1500.0,0.0,0.0009994506835937,0
172.30.1.12,13.107.42.18,6,65105,443,0.0305333137512207,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,1310.0445083004076,32.75111270751019,40,40,40.0,0.0,0.0305333137512207,2
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,0.0,0.0,970,970,970.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009984970092773,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1502257.8796561605,1001.5052531041068,1500,1500,1500.0,0.0,0.0009984970092773,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010087490081787,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,961587.0668872606,991.3268730796502,970,970,970.0,0.0,0.0010087490081787,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009949207305908,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1507657.8001437814,1005.1052000958545,1500,1500,1500.0,0.0,0.0009949207305908,0
13.107.42.18,172.30.1.12,6,443,65105,0.001007080078125,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1489454.5454545454,992.969696969697,1500,1500,1500.0,0.0,0.001007080078125,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,0.0,0.0,970,970,970.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010032653808593,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1495117.8707224336,996.745247148289,1500,1500,1500.0,0.0,0.0010032653808593,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009949207305908,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,2394,1203110.9245147377,1005.1052000958545,1197,1197,1197.0,0.0,0.0009949207305908,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009965896606445,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1505133.014354067,1003.422009569378,1500,1500,1500.0,0.0,0.0009965896606445,0
172.30.1.12,13.107.42.18,6,65105,443,0.015000581741333,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,2666.5632499960266,66.66408124990066,40,40,40.0,0.0,0.015000581741333,2
13.107.42.18,172.30.1.12,6,443,65105,0.0019738674163818,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,759929.4600797198,506.6196400531465,1500,1500,1500.0,0.0,0.0019738674163818,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010018348693847,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,968223.4364588292,998.1684911946692,970,970,970.0,0.0,0.0010018348693847,0
172.30.1.12,13.107.5.93,6,65116,443,0.0655386447906494,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,396,3021.118313210059,15.258173299040704,198,198,198.0,0.0,0.0655386447906494,2
172.30.1.12,13.107.5.93,6,65117,443,0.0665338039398193,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,396,2975.9308543232173,15.029953809713218,198,198,198.0,0.0,0.0665338039398193,2
13.107.42.18,172.30.1.12,6,443,65105,0.0060007572174072,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,249968.4532559895,166.64563550399302,1500,1500,1500.0,0.0,0.0060007572174072,0
13.107.42.18,172.30.1.12,6,443,65105,0.0020029544830322,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,748893.7031305797,499.2624687537198,1500,1500,1500.0,0.0,0.0020029544830322,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009927749633789,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1510916.4265129685,1007.2776176753122,1500,1500,1500.0,0.0,0.0009927749633789,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009968280792236,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1504773.020808419,1003.1820138722794,1500,1500,1500.0,0.0,0.0009968280792236,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009965896606445,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1505133.014354067,1003.422009569378,1500,1500,1500.0,0.0,0.0009965896606445,0
13.107.42.18,172.30.1.12,6,443,65105,0.0020029544830322,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,748893.7031305797,499.2624687537198,1500,1500,1500.0,0.0,0.0020029544830322,0
172.30.1.12,13.107.42.18,6,65105,443,0.0310227870941162,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,1289.3748030648867,32.23437007662217,40,40,40.0,0.0,0.0310227870941162,2
172.30.1.12,13.107.5.93,6,65115,443,0.0975542068481445,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,396,2029.6408160871224,10.250711192359203,198,198,198.0,0.0,0.0975542068481445,2
13.107.42.18,172.30.1.12,6,443,65105,0.0059959888458251,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,250167.24323034717,166.77816215356475,1500,1500,1500.0,0.0,0.0059959888458251,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1500466.491772001,1000.3109945146672,1500,1500,1500.0,0.0,0.0009996891021728,0
13.107.42.18,172.30.1.12,6,443,65105,0.0015249252319335,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,983654.78424015,655.7698561601001,1500,1500,1500.0,0.0,0.0015249252319335,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010018348693847,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1497252.7367920035,998.1684911946692,1500,1500,1500.0,0.0,0.0010018348693847,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010008811950683,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1498679.371129109,999.1195807527394,1500,1500,1500.0,0.0,0.0010008811950683,0
13.107.42.18,172.30.1.12,6,443,65105,0.0029971599578857,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,500473.7888791664,333.64919258611087,1500,1500,1500.0,0.0,0.0029971599578857,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009987354278564,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1501899.259966579,1001.2661733110529,1500,1500,1500.0,0.0,0.0009987354278564,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009994506835937,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1500824.427480916,1000.5496183206106,1500,1500,1500.0,0.0,0.0009994506835937,0
13.107.42.18,172.30.1.12,6,443,65105,0.0019986629486083,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,750501.7296910414,500.3344864606943,1500,1500,1500.0,0.0,0.0019986629486083,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010018348693847,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1497252.7367920035,998.1684911946692,1500,1500,1500.0,0.0,0.0010018348693847,0
172.30.1.12,13.107.42.18,6,65105,443,0.0200011730194091,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,1999.8827049385511,49.99706762346378,40,40,40.0,0.0,0.0200011730194091,2
13.107.42.18,172.30.1.12,6,443,65105,0.0040044784545898,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,374580.6144320076,249.7204096213384,1500,1500,1500.0,0.0,0.0040044784545898,0
13.107.42.18,172.30.1.12,6,443,65105,0.0019960403442382,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,751487.8165312948,500.9918776875298,1500,1500,1500.0,0.0,0.0019960403442382,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009999275207519,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1422,711051.5364806867,1000.072484501669,711,711,711.0,0.0,0.0009999275207519,0
13.107.5.93,172.30.1.12,6,443,65117,0.1521022319793701,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,262.9810192754125,6.574525481885313,40,40,40.0,0.0,0.1521022319793701,0
13.107.5.93,172.30.1.12,6,443,65116,0.0009973049163818,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,764,383032.3040879751,1002.702366722448,382,382,382.0,0.0,0.0009973049163818,0
13.107.5.93,172.30.1.12,6,443,65115,0.1540975570678711,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,259.57582171391795,6.489395542847948,40,40,40.0,0.0,0.1540975570678711,0
172.30.1.12,13.107.5.93,6,65120,443,0.0020008087158203,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,19991.916110581507,499.7979027645376,40,40,40.0,0.0,0.0020008087158203,2
172.30.1.12,13.107.5.93,6,65121,443,0.0029983520507812,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,13340.661577608142,333.5165394402036,40,40,40.0,0.0,0.0029983520507812,2
172.30.1.12,13.107.238.49,6,65122,443,0.0029983520507812,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,13340.661577608142,333.5165394402036,40,40,40.0,0.0,0.0029983520507812,2
13.107.238.49,172.30.1.12,6,443,65122,0.0019831657409667,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,20169.77157970666,504.2442894926665,40,40,40.0,0.0,0.0019831657409667,0
13.107.238.49,172.30.1.12,6,443,65122,0.0009994506835937,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1500824.427480916,1000.5496183206106,1500,1500,1500.0,0.0,0.0009994506835937,0
13.107.238.49,172.30.1.12,6,443,65122,0.0009999275207519,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,440,220015.9465903672,1000.072484501669,220,220,220.0,0.0,0.0009999275207519,0
172.30.1.12,13.107.238.49,6,65122,443,0.0080001354217529,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,4999.915362837133,124.99788407092832,40,40,40.0,0.0,0.0080001354217529,2
13.107.238.49,172.30.1.12,6,443,65122,0.001007080078125,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,764,379314.42424242425,992.969696969697,382,382,382.0,0.0,0.001007080078125,0
172.30.1.12,13.107.238.49,6,65122,443,0.0030086040496826,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,670,111347.3207068706,332.380061811554,335,335,335.0,0.0,0.0030086040496826,1
13.107.238.49,172.30.1.12,6,443,65122,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1190,0.0,0.0,595,595,595.0,0.0,0.0,0
172.30.1.12,13.107.238.49,6,65122,443,0.0009987354278564,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,142,71089.89830508475,1001.2661733110529,71,71,71.0,0.0,0.0009987354278564,2
13.107.238.49,172.30.1.12,6,443,65122,0.002000093460083,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,19999.065442841817,499.9766360710454,40,40,40.0,0.0,0.002000093460083,0
172.30.1.12,13.107.5.93,6,65116,443,0.0200088024139404,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1080,26988.12196894773,49.97800364619949,540,540,540.0,0.0,0.0200088024139404,1
172.30.1.12,13.107.5.93,6,65117,443,0.0200028419494628,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1056,26396.249159693914,49.99289613578393,528,528,528.0,0.0,0.0200028419494628,1
172.30.1.12,13.107.5.93,6,65115,443,0.0210049152374267,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1088,25898.700082859446,47.60790456407986,544,544,544.0,0.0,0.0210049152374267,1
13.107.5.93,172.30.1.12,6,443,65120,0.039015769958496,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,1025.226467209308,25.6306616802327,40,40,40.0,0.0,0.039015769958496,0
13.107.5.93,172.30.1.12,6,443,65115,0.0525422096252441,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,761.2926880178602,19.032317200446503,40,40,40.0,0.0,0.0525422096252441,0
13.107.5.93,172.30.1.12,6,443,65117,0.0555388927459716,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,720.2160148016502,18.005400370041254,40,40,40.0,0.0,0.0555388927459716,0
13.107.5.93,172.30.1.12,6,443,65121,0.0405402183532714,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,986.6745080511416,24.66686270127854,40,40,40.0,0.0,0.0405402183532714,0
13.107.5.93,172.30.1.12,6,443,65120,0.0010006427764892,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1499036.454610436,999.3576364069572,1500,1500,1500.0,0.0,0.0010006427764892,0
172.30.1.12,13.107.5.93,6,65120,443,0.0105321407318115,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,3797.8983588002266,94.94745897000566,40,40,40.0,0.0,0.0105321407318115,2
13.107.5.93,172.30.1.12,6,443,65121,0.0010020732879638,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1496896.5024982155,997.9310016654772,1500,1500,1500.0,0.0,0.0010020732879638,0
172.30.1.12,13.107.5.93,6,65121,443,0.0135285854339599,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,80,2956.7023245158,73.91755811289498,40,40,40.0,0.0,0.0135285854339599,2
13.107.42.18,172.30.1.12,6,443,65105,0.0010011196136474,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1498322.4577280304,998.8816384853536,1500,1500,1500.0,0.0,0.0010011196136474,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010013580322265,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1497965.7142857143,998.6438095238096,1500,1500,1500.0,0.0,0.0010013580322265,0
13.107.42.18,172.30.1.12,6,443,65105,0.0020098686218261,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,746317.43772242,497.54495848161326,1500,1500,1500.0,0.0,0.0020098686218261,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009906291961669,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1514189.1696750904,1009.45944645006,1500,1500,1500.0,0.0,0.0009906291961669,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009989738464355,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,2608,1305339.4787589498,1001.0272076372316,1304,1304,1304.0,0.0,0.0009989738464355,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1500466.491772001,1000.3109945146672,1500,1500,1500.0,0.0,0.0009996891021728,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009973049163818,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,972621.2957207746,1002.702366722448,970,970,970.0,0.0,0.0009973049163818,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009906291961669,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1514189.1696750904,1009.45944645006,1500,1500,1500.0,0.0,0.0009906291961669,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.002002477645874,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,484399.914275509,499.3813549232052,970,970,970.0,0.0,0.002002477645874,0
13.107.42.18,172.30.1.12,6,443,65105,0.0010032653808593,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,1495117.8707224336,996.745247148289,1500,1500,1500.0,0.0,0.0010032653808593,0
13.107.42.18,172.30.1.12,6,443,65105,0.0,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500.0,0.0,0.0,0
13.107.42.18,172.30.1.12,6,443,65105,0.0009996891021728,2023-04-30 20:01:46,0,1,0,0,0,0,0,0,0,1940,970301.6646792272,1000.3109945146672,970,970,970.0,0.0,0.0009996891021728,0
